iso_origin;iso_dest;dist_eco;dist_capitale;dist_ponderee_pop
FRO;PER;10210.37;10210.37;10103.61
FRO;PHL;10367.92;10367.92;10527.4
FRO;PLW;11629.72;11629.72;11626.67
FRO;PNG;13817.17;13817.17;13602.21
FRO;POL;1974.861;1974.861;1938.665
FRO;PRI;6632.492;6632.492;6649.385
FRO;PRK;8012.613;8012.613;7978.48
FRO;PRT;2596.448;2596.448;2555.622
FRO;PRY;10713.71;10713.71;10696.22
FRO;PYF;14301.16;14301.16;14296.25
FRO;QAT;5915.747;5915.747;5907.808
FRO;REU;10721.7;10721.7;10745.61
FRO;ROM;2883.596;2883.596;2762.642
FRO;RUS;2593.882;2593.882;3220.443
FRO;RWA;7767.004;7767.004;7771.029
FRO;SAU;5737.909;5737.909;5666.911
FRO;SDN;6019.941;6019.941;6097.463
FRO;SEN;5341.586;5341.586;5343.2
FRO;SGP;10947.42;10947.42;10945.98
FRO;SHN;8674.427;8674.427;8745.696
FRO;SLB;14086.2;14086.2;14054.12
FRO;SLE;5980.11;5980.11;5983.346
FRO;SLV;8280.47;8280.47;8273.366
FRO;SMR;2368.831;2368.831;2372.74
FRO;SOM;7944.636;7944.636;7762.188
FRO;SPM;3515.216;3515.216;3502.706
FRO;STP;6973.346;6973.346;6958.218
FRO;SUR;7394.438;7394.438;7406.699
FRO;SVK;2143.889;2143.889;2188.827
FRO;SVN;2232.686;2232.686;2239.107
FRO;SWE;1377.943;1377.943;1303.039
FRO;SWZ;10399.14;10399.14;10421.49
FRO;SYC;9079.035;9079.035;9083.801
FRO;SYR;4380.739;4380.739;4274.88
FRO;TCA;6588.641;6588.641;6591.021
FRO;TCD;5816.025;5816.025;5951.719
FRO;TGO;6252.0;6252.0;6137.317
FRO;THA;9542.317;9542.317;9545.385
FRO;TJK;5568.279;5568.279;5567.237
FRO;TKL;14011.81;14011.81;14023.01
FRO;TKM;5085.057;5085.057;5055.844
FRO;TMP;12951.67;12951.67;12967.59
FRO;TON;15399.97;15399.97;15353.3
FRO;TTO;7188.734;7188.734;7202.088
FRO;TUN;3039.083;3039.083;3139.071
FRO;TUR;3325.077;3610.252;3608.637
FRO;TUV;14057.58;14057.58;13987.23
FRO;TWN;9307.702;9307.702;9369.736
FRO;TZA;8616.138;8412.256;8448.12
FRO;UGA;7613.931;7613.931;7574.41
FRO;UKR;2591.914;2591.914;2861.471
FRO;URY;11661.73;11661.73;11589.8
FRO;USA;4946.012;5268.436;6202.193
FRO;UZB;5353.148;5353.148;5352.872
FRO;VCT;6917.343;6917.343;6919.885
FRO;VEN;7450.709;7450.709;7548.085
FRO;VGB;6557.046;6557.046;6556.527
FRO;VNM;9068.675;9068.675;9793.843
FRO;VUT;15091.9;15091.9;15006.13
FRO;WLF;14546.31;14546.31;14538.54
FRO;WSM;14666.07;14666.07;14534.31
FRO;YEM;6535.699;6535.699;6637.341
FRO;YUG;2594.17;2594.17;2673.408
FRO;ZAF;10917.85;10253.37;10576.6
FRO;ZAR;7617.786;7617.786;7838.074
FRO;ZMB;9154.756;9154.756;9023.289
FRO;ZWE;9490.773;9490.773;9555.661
FSM;ABW;14263.71;14263.71;14778.64
FSM;AFG;9494.704;9494.704;9075.824
FSM;AGO;16170.59;16170.59;15531.28
FSM;AIA;14704.03;14704.03;15133.07
FSM;ALB;13196.33;13196.33;12815.07
FSM;AND;14049.99;14049.99;13754.69
FSM;ANT;14400.01;14400.01;14940.2
FSM;ARE;11081.51;11081.51;10441.82
FSM;ARG;15167.74;15167.74;15509.8
FSM;ARM;11482.14;11482.14;11011.75
FSM;ATG;14876.06;14876.06;15305.05
FSM;AUS;4602.055;4795.021;4781.787
FSM;AUT;12855.79;12855.79;12606.67
FSM;AZE;11043.8;11043.8;10660.85
FSM;BDI;14361.84;14361.84;13747.27
FSM;BEL;13134.81;13134.81;12871.66
FSM;BEN;16958.39;16927.19;16364.52
FSM;BFA;16947.1;16947.1;16516.21
FSM;BGD;7457.697;7457.697;6897.719
FSM;BGR;12880.37;12880.37;12369.21
FSM;BHR;11407.96;11407.96;10876.72
FSM;BHS;13044.46;13044.46;13455.94
FSM;BIH;13089.07;13089.07;12725.78
FSM;BLR;11860.05;11860.05;11518.25
FSM;BLZ;12189.25;12189.25;12728.65
FSM;BMU;13721.77;13721.77;14051.72
FSM;BOL;14876.54;15141.79;15666.68
FSM;BRA;16795.19;17017.51;17573.55
FSM;BRB;15291.66;15291.66;15745.02
FSM;BRN;4795.212;4795.212;4252.644
FSM;BTN;7542.953;7542.953;6987.969
FSM;BWA;14592.79;14592.79;14090.55
FSM;CAF;15376.55;15376.55;14798
FSM;CAN;11969.61;12122.28;11536.13
FSM;CCK;7128.395;7128.395;.
FSM;CHE;13382.78;13382.78;13063.13
FSM;CHL;14204.41;14204.41;14646.09
FSM;CHN;5548.78;5548.78;4893.061
FSM;CIV;17639.33;17650.25;17122.59
FSM;CMR;16148.74;16148.74;15511.1
FSM;COG;15927.32;15927.32;15464.87
FSM;COK;5551.188;5551.188;6053.982
FSM;COL;13973.34;13973.34;14506.63
FSM;COM;12886.6;12886.6;12278.08
FSM;CPV;17596.16;17596.16;17370.17
FSM;CRI;12875.08;12875.08;13405.26
FSM;CUB;12641.13;12641.13;13409.86
FSM;CXR;6132.579;6132.579;.
FSM;CYM;12878.64;12878.64;13365.84
FSM;CYP;12606.95;12606.95;12147.51
FSM;CZE;12792.11;12792.11;12436.5
FSM;DEU;12979.78;12627.76;12591.16
FSM;DJI;12559.95;12559.95;11990.34
FSM;DMA;15012.38;15012.38;15453.39
FSM;DNK;12385.24;12385.24;12154.32
FSM;DOM;14051.57;14051.57;14466.94
FSM;DZA;14523.96;14523.96;14238.07
FSM;ECU;13690.94;13690.94;14183.36
FSM;EGY;13042.34;13042.34;12559.9
FSM;ERI;12905.62;12905.62;12299.99
FSM;ESH;16129.69;16129.69;15950.85
FSM;ESP;14450.74;14450.74;14182.08
FSM;EST;11588.82;11588.82;11287.82
FSM;ETH;13083.57;13083.57;12495.43
FSM;FIN;11525.04;11525.04;11182.54
FSM;FJI;3560.935;3560.935;3964.724
FSM;FLK;14054.12;14054.12;14335.15
FSM;FRA;13396.33;13396.33;13303.14
FSM;FRO;12253.75;12253.75;12099.45
FSM;FSM;10.001;10.001;620.1024
FSM;GAB;16479.09;16479.09;15846.35
FSM;GBR;13212.55;13212.55;12913.96
FSM;GEO;11395.83;11395.83;11016.72
FSM;GHA;17271.99;17271.99;16724.07
FSM;GIB;14945.01;14945.01;14664.44
FSM;GIN;18086.32;18086.32;17514.99
FSM;GLP;14943.74;14943.74;15384.89
FSM;GMB;17696.23;17696.23;17387.89
FSM;GNB;17836.95;17836.95;17494.49
FSM;GNQ;16438.29;16438.29;15833.32
FSM;GRC;13168.41;13168.41;12736.6
FSM;GRD;15130.58;15130.58;15603.59
FSM;GRL;11734.27;11734.27;11588.56
FSM;GTM;12076.91;12076.91;12585.89
FSM;GUF;16389.56;16389.56;16826.02
FSM;GUY;15713.13;15713.13;16232.37
FSM;HKG;5024.101;5024.101;4485.178
FSM;HND;12435.59;12435.59;12900.2
FSM;HRV;13073.29;13073.29;12748.73
FSM;HTI;13801.73;13801.73;14252.13
FSM;HUN;12773.34;12773.34;12426.58
FSM;IDN;5900.731;5900.731;5174.607
FSM;IND;8775.134;8775.134;8264.757
FSM;IRL;13170.81;13170.81;13022.27
FSM;IRN;11061.78;11061.78;10577.51
FSM;IRQ;11752.06;11752.06;11218.69
FSM;ISL;12124.17;12124.17;12028.97
FSM;ISR;12641.66;12641.66;12142.09
FSM;ITA;13583.05;13583.05;13189.09
FSM;JAM;13384.02;13384.02;13842.81
FSM;JOR;12548.11;12548.11;12058.43
FSM;JPN;3715.06;3715.06;3569.876
FSM;KAZ;8785.641;9193.44;8766.776
FSM;KEN;13504.42;13504.42;12895.44
FSM;KGZ;8976.654;8976.654;8542.247
FSM;KHM;5874.029;5874.029;5328.796
FSM;KIR;1764.307;1764.307;2464.924
FSM;KNA;14785.14;14785.14;15032.73
FSM;KOR;4641.335;4641.335;4186.414
FSM;KWT;11566.09;11566.09;11045.88
FSM;LAO;6146.08;6146.08;5470.229
FSM;LBN;12494.47;12494.47;12008.59
FSM;LBR;18120.11;18120.11;17613.58
FSM;LBY;14281.87;14281.87;13692.49
FSM;LCA;15114.12;15114.12;15569.68
FSM;LKA;8648.504;8648.504;8029.353
FSM;LSO;14315.46;14315.46;13823.38
FSM;LTU;11910.79;11910.79;11630.57
FSM;LUX;13187.14;13187.14;12915.05
FSM;LVA;11801.23;11801.23;11502.93
FSM;MAC;5083.45;5083.45;.
FSM;MAR;15213.18;15213.18;14976.59
FSM;MDA;12241.51;12241.51;11854.77
FSM;MDG;12445.93;12445.93;11906.24
FSM;MDV;9386.032;9386.032;8827.31
FSM;MEX;11067.11;11067.11;11286.42
FSM;MHL;1430.667;1430.667;1879.73
FSM;MKD;13043.99;13043.99;12663.26
FSM;MLI;17375.02;17375.02;16836.46
FSM;MLT;13943.84;13943.84;13543.12
FSM;MMR;6826.047;6826.047;6260.56
FSM;MNG;6643.099;6643.099;6337.323
FSM;MNP;1646.327;1646.327;1289.749
FSM;MOZ;13908.85;13908.85;13189.21
FSM;MRT;17172.54;17172.54;16840.1
FSM;MSR;14862.24;14862.24;.
FSM;MTQ;15075.97;15075.97;15529.01
FSM;MUS;11400.93;11400.93;10870.75
FSM;MWI;13914.16;13914.16;13290.97
FSM;MYS;6280.563;6280.563;5441.483
FSM;NAM;15523.65;15523.65;15024.85
FSM;NCL;3368.877;3368.877;3597.361
FSM;NER;16552.82;16552.82;15749.36
FSM;NFK;4136.327;4136.327;4393.088
FSM;NGA;16863.02;16359.97;16013.97
FSM;NIC;12584.73;12584.73;13122.09
FSM;NIU;4529.885;4529.885;5029.663
FSM;NLD;12969.38;12969.38;12728.57
FSM;NOR;12063.68;12063.68;11816.55
FSM;NPL;7980.525;7980.525;7491.953
FSM;NRU;1270.342;1270.342;1794.798
FSM;NZL;5935.469;5935.469;5689.504
FSM;OMN;10679.45;10679.45;10260.29
FSM;PAK;9139.928;9139.928;8877.594
FSM;PAL;12695.98;12695.98;12172.4
FSM;PAN;13389.43;13389.43;13862.64
FSM;PCN;8525.014;8525.014;.
FSM;PER;13945.53;13945.53;14568.71
FSM;PHL;4159.744;4159.744;3491.761
FSM;PLW;2624.893;2624.893;2049.058
FSM;PNG;2205.141;2205.141;1914.338
FSM;POL;12304.46;12304.46;12099.18
FSM;PRI;14404.29;14404.29;14842.5
FSM;PRK;4829.263;4829.263;4472.292
FSM;PRT;14788.35;14788.35;14515.42
FSM;PRY;15707.24;15707.24;16265.55
FSM;PYF;6348.02;6348.02;6889.098
FSM;QAT;11345.88;11345.88;10812.18
FSM;REU;11616.03;11616.03;11091.25
FSM;ROM;12581.47;12581.47;12165.02
FSM;RUS;11199.89;11199.89;10149.84
FSM;RWA;14260.33;14260.33;13697.08
FSM;SAU;11828.06;11828.06;11645.82
FSM;SDN;13549.32;13549.32;13052.27
FSM;SEN;17588.85;17588.85;17296.71
FSM;SGP;6067.876;6067.876;5495.656
FSM;SHN;18018.53;18018.53;17649.36
FSM;SLB;1833.17;1833.17;2065.901
FSM;SLE;18077.67;18077.67;17621.75
FSM;SLV;12242.67;12242.67;12773.77
FSM;SMR;13409.49;13409.49;13068.61
FSM;SOM;12514.9;12514.9;11952.91
FSM;SPM;13168.95;13168.95;13322.74
FSM;STP;16775.42;16775.42;16197.22
FSM;SUR;16052.25;16052.25;16497.87
FSM;SVK;12819.24;12819.24;12350.18
FSM;SVN;13127.96;13127.96;12766.72
FSM;SWE;11861.46;11861.46;11729.57
FSM;SWZ;14043.58;14043.58;13519.74
FSM;SYC;11488.13;11488.13;10913.47
FSM;SYR;12443.41;12443.41;11826.7
FSM;TCA;13786.98;13786.98;14218.73
FSM;TCD;15447.65;15447.65;14812.8
FSM;TGO;17084.04;17084.04;16499.88
FSM;THA;6355.171;6355.171;5766.433
FSM;TJK;9485.068;9485.068;8971.299
FSM;TKL;3745.304;3745.304;4350.999
FSM;TKM;10400.29;10400.29;9823.107
FSM;TMP;4013.556;4013.556;3551.332
FSM;TON;4260.402;4260.402;4709.311
FSM;TTO;15214.27;15214.27;15715.89
FSM;TUN;14135.47;14135.47;13821.25
FSM;TUR;12608.08;12390.54;12039.23
FSM;TUV;2889.137;2889.137;3307.824
FSM;TWN;4394.824;4394.824;3900.854
FSM;TZA;13293.17;13680.29;12977.21
FSM;UGA;13947.8;13947.8;13376.27
FSM;UKR;11922.9;11922.9;11480.91
FSM;URY;15333.69;15333.69;15785.12
FSM;USA;12515.13;12399.6;11510.36
FSM;UZB;9429.306;9429.306;9034.869
FSM;VCT;15128.52;15128.52;15592.67
FSM;VEN;14662.03;14662.03;15103.68
FSM;VGB;14546.77;14546.77;14984.67
FSM;VNM;5842.786;5842.786;5119.075
FSM;VUT;2959.283;2959.283;3212.478
FSM;WLF;3610.979;3610.979;4121.281
FSM;WSM;2746.101;2746.101;4551.162
FSM;YEM;12348.65;12348.65;11780.88
FSM;YUG;12895.36;12895.36;12572.61
FSM;ZAF;14927.51;14342.51;13912.29
FSM;ZAR;15920.72;15920.72;14820.39
FSM;ZMB;14503.23;14503.23;13943.07
FSM;ZWE;14186.46;14186.46;13713.27
GAB;ABW;8868.927;8868.927;8929.761
GAB;AFG;7263.688;7263.688;7167.722
GAB;AGO;1110.371;1110.371;1179.842
GAB;AIA;8154.083;8154.083;8233.009
GAB;ALB;4676.458;4676.458;4697.156
GAB;AND;4753.982;4753.982;4817.105
GAB;ANT;8740.394;8740.394;8728.451
GAB;ARE;5535.105;5535.105;5611.671
GAB;ARG;8037.772;8037.772;8219.739
GAB;ARM;5674.918;5674.918;5694.129
GAB;ATG;8012.726;8012.726;8095.424
GAB;AUS;14576.87;14334.04;14017.81
GAB;AUT;5365.809;5365.809;5370.364
GAB;AZE;6040.155;6040.155;5976.989
GAB;BDI;2252.701;2252.701;2214.516
GAB;BEL;5635.426;5635.426;5696.896
GAB;BEN;1017.611;1003.014;1229.407
GAB;BFA;1807.283;1807.283;1922.594
GAB;BGD;9077.932;9077.932;9044.201
GAB;BGR;4906.279;4906.279;4998.435
GAB;BHR;5266.901;5266.901;5241.924
GAB;BHS;9671.245;9671.245;9767.557
GAB;BIH;4921.663;4921.663;4992.4
GAB;BLR;6179.061;6179.061;6201.998
GAB;BLZ;10877.43;10877.43;10915.94
GAB;BMU;8514.151;8514.151;8588.99
GAB;BOL;8705.134;8420.673;8517.337
GAB;BRA;6608.553;6547.037;6379.831
GAB;BRB;7736.561;7736.561;7811.061
GAB;BRN;11737.21;11737.21;11644.6
GAB;BTN;9043.936;9043.936;9020.388
GAB;BWA;3314.667;3314.667;3131.109
GAB;CAF;1115.542;1115.542;1114.733
GAB;CAN;9890.57;9606.01;10546.3
GAB;CCK;9745.474;9745.474;.
GAB;CHE;5186.422;5186.422;5248.641
GAB;CHL;9121.772;9121.772;9182.758
GAB;CHN;11432.47;11432.47;11538.47
GAB;CIV;1590.574;1781.957;1771.512
GAB;CMR;451.0077;451.0077;714.1804
GAB;COG;826.0969;826.0969;681.5299
GAB;COK;17435.93;17435.93;17448.07
GAB;COL;9401.49;9401.49;9448.679
GAB;COM;3974.621;3974.621;3949.752
GAB;CPV;3964.701;3964.701;4136.577
GAB;CRI;10391.32;10391.32;10473.47
GAB;CUB;10187.83;10187.83;9991.246
GAB;CXR;10714.25;10714.25;.
GAB;CYM;10086.86;10086.86;10164.48
GAB;CYP;4597.472;4597.472;4596.152
GAB;CZE;5553.937;5553.937;5592.915
GAB;DEU;5690.174;5816.176;5731.293
GAB;DJI;3930.684;3930.684;3884.905
GAB;DMA;7946.697;7946.697;8022.619
GAB;DNK;6159.669;6159.669;6221.964
GAB;DOM;8863.967;8863.967;8976.818
GAB;DZA;4110.369;4110.369;4082.966
GAB;ECU;9785.234;9785.234;9949.853
GAB;EGY;4030.416;4030.416;4036.009
GAB;ERI;3640.781;3640.781;3646.234
GAB;ESH;3836.739;3836.739;3888.529
GAB;ESP;4649.618;4649.618;4662.049
GAB;EST;6704.218;6704.218;6727.787
GAB;ETH;3399.254;3399.254;3372.199
GAB;FIN;6784.442;6784.442;6935.474
GAB;FJI;17720.81;17720.81;17657.88
GAB;FLK;8509.089;8509.089;8500.999
GAB;FRA;5438.787;5438.787;5254.834
GAB;FRO;6993.732;6993.732;7058.237
GAB;FSM;16479.09;16479.09;15846.35
GAB;GAB;194.5948;194.5948;187.7126
GAB;GBR;5760.095;5760.095;5954.378
GAB;GEO;5809.985;5809.985;5777.497
GAB;GHA;1218.329;1218.329;1395.723
GAB;GIB;4261.492;4261.492;4333.348
GAB;GIN;2963.486;2963.486;2749.382
GAB;GLP;7990.759;7990.759;8052.083
GAB;GMB;3221.036;3221.036;3272.519
GAB;GNB;3049.631;3049.631;3116.213
GAB;GNQ;380.9314;380.9314;351.3054
GAB;GRC;4436.114;4436.114;4497.839
GAB;GRD;7957.624;7957.624;8027.921
GAB;GRL;8627.571;8627.571;8771.208
GAB;GTM;11075.34;11075.34;11168.6
GAB;GUF;6881.327;6881.327;7006.24
GAB;GUY;7534.909;7534.909;7595.359
GAB;HKG;11515.34;11515.34;11472.3
GAB;HND;10724.26;10724.26;10829.86
GAB;HRV;5095.454;5095.454;5087.5
GAB;HTI;9133.037;9133.037;9220.747
GAB;HUN;5326.461;5326.461;5354.368
GAB;IDN;10833.0;10833.0;10931.38
GAB;IND;7839.317;7839.317;7678.137
GAB;IRL;6068.749;6068.749;6124.125
GAB;IRN;5853.524;5853.524;5806.549
GAB;IRQ;5179.291;5179.291;5214.017
GAB;ISL;7543.328;7543.328;7610.349
GAB;ISR;4420.29;4420.29;4432.761
GAB;ITA;4629.279;4629.279;4769.178
GAB;JAM;9603.229;9603.229;9703.629
GAB;JOR;4484.313;4484.313;4488.032
GAB;JPN;13518.48;13518.48;13318.42
GAB;KAZ;8187.762;8080.232;7985.486
GAB;KEN;3056.882;3056.882;3022.501
GAB;KGZ;7993.479;7993.479;7932.338
GAB;KHM;10607.95;10607.95;10519.51
GAB;KIR;18212.88;18212.88;18188.49
GAB;KNA;8107.767;8107.767;8117.215
GAB;KOR;12387.74;12387.74;12438.55
GAB;KWT;5207.133;5207.133;5191.217
GAB;LAO;10344.23;10344.23;10407.9
GAB;LBN;4613.839;4613.839;4626
GAB;LBR;2337.25;2337.25;2369.75
GAB;LBY;3621.371;3621.371;3655.109
GAB;LCA;7892.064;7892.064;7966.947
GAB;LKA;7852.103;7852.103;7829.569
GAB;LSO;3822.708;3822.708;3764.594
GAB;LTU;6215.573;6215.573;6281.256
GAB;LUX;5486.639;5486.639;5542.021
GAB;LVA;6430.987;6430.987;6461.528
GAB;MAC;11454.85;11454.85;.
GAB;MAR;4111.405;4111.405;4140.283
GAB;MDA;5520.698;5520.698;5561.421
GAB;MDG;4679.322;4679.322;4619.273
GAB;MDV;7133.537;7133.537;7058.293
GAB;MEX;11948.77;11948.77;12207.27
GAB;MHL;17844.48;17844.48;17654.48
GAB;MKD;4787.015;4787.015;4799.854
GAB;MLI;2357.095;2357.095;2410.145
GAB;MLT;3988.271;3988.271;4031.995
GAB;MMR;9658.297;9658.297;9617.912
GAB;MNG;10540.18;10540.18;10451.04
GAB;MNP;14928.6;14928.6;14882.17
GAB;MOZ;3845.678;3845.678;3628.361
GAB;MRT;3407.877;3407.877;3399.814
GAB;MSR;8049.008;8049.008;.
GAB;MTQ;7908.048;7908.048;7977.283
GAB;MUS;5713.486;5713.486;5637.455
GAB;MWI;3127.52;3127.52;3129.939
GAB;MYS;10268.34;10268.34;10465.06
GAB;NAM;2686.664;2686.664;2567.486
GAB;NCL;16551.79;16551.79;16484.07
GAB;NER;1671.959;1671.959;1709.28
GAB;NFK;16113.16;16113.16;16040.43
GAB;NGA;944.7181;1010.212;1074.995
GAB;NIC;10630.01;10630.01;10692.7
GAB;NIU;17958.7;17958.7;17901.79
GAB;NLD;5799.191;5799.191;5826.003
GAB;NOR;6627.016;6627.016;6744.761
GAB;NPL;8610.264;8610.264;8525.039
GAB;NRU;17529.65;17529.65;17461.16
GAB;NZL;14937.81;14937.81;15354.21
GAB;OMN;5904.091;5904.091;5738.673
GAB;PAK;7584.604;7584.604;7204.98
GAB;PAL;4353.875;4353.875;4390.092
GAB;PAN;9891.186;9891.186;10033.4
GAB;PCN;14887.09;14887.09;.
GAB;PER;9641.386;9641.386;9642.924
GAB;PHL;12322.55;12322.55;12368.61
GAB;PLW;13876.55;13876.55;13820.6
GAB;PNG;15240.72;15240.72;15190.91
GAB;POL;5873.185;5873.185;5841.993
GAB;PRI;8478.675;8478.675;8568.247
GAB;PRK;12235.47;12235.47;12263.24
GAB;PRT;4669.188;4669.188;4794.82
GAB;PRY;7741.295;7741.295;7710.348
GAB;PYF;17044.23;17044.23;17063.08
GAB;QAT;5302.642;5302.642;5275.5
GAB;REU;5537.229;5537.229;5464.072
GAB;ROM;5171.406;5171.406;5298.37
GAB;RUS;6669.6;6669.6;7246.575
GAB;RWA;2312.379;2312.379;2228.012
GAB;SAU;4842.414;4842.414;4484.463
GAB;SDN;3049.577;3049.577;2956.692
GAB;SEN;3354.633;3354.633;3385.104
GAB;SGP;10509.26;10509.26;10445.39
GAB;SHN;2459.698;2459.698;2823.248
GAB;SLB;16617.14;16617.14;16523.44
GAB;SLE;2673.879;2673.879;2684.205
GAB;SLV;10934.79;10934.79;11007.02
GAB;SMR;4858.508;4858.508;4906.241
GAB;SOM;4002.507;4002.507;3919.855
GAB;SPM;8150.434;8150.434;8240.763
GAB;STP;301.1958;301.1958;383.8935
GAB;SUR;7206.553;7206.553;7262.862
GAB;SVK;5370.507;5370.507;5489.676
GAB;SVN;5108.794;5108.794;5168.25
GAB;SWE;6604.347;6604.347;6577.583
GAB;SWZ;3777.385;3777.385;3725.407
GAB;SYC;5150.294;5150.294;5080.836
GAB;SYR;4634.508;4634.508;4820.381
GAB;TCA;9022.931;9022.931;9112.01
GAB;TCD;1448.397;1448.397;1455.591
GAB;TGO;1103.208;1103.208;1279.393
GAB;THA;10123.92;10123.92;10086
GAB;TJK;7382.822;7382.822;7402.108
GAB;TKL;19062.06;19062.06;18976.91
GAB;TKM;6516.354;6516.354;6625.135
GAB;TMP;12900.95;12900.95;12833.67
GAB;TON;17667.95;17667.95;17644.72
GAB;TTO;7924.366;7924.366;7985.933
GAB;TUN;4057.692;4057.692;4011.277
GAB;TUR;4934.227;5001.647;4954.197
GAB;TUV;18585.01;18585.01;18469.88
GAB;TWN;12216.62;12216.62;12142.67
GAB;TZA;3414.597;3013.938;3065.685
GAB;UGA;2578.386;2578.386;2502.14
GAB;UKR;5915.828;5915.828;5881.237
GAB;URY;7837.709;7837.709;7847.1
GAB;USA;9434.418;9679.682;11154.58
GAB;UZB;7513.973;7513.973;7415.471
GAB;VCT;7912.114;7912.114;7985.557
GAB;VEN;8516.002;8516.002;8677.986
GAB;VGB;8319.486;8319.486;8395.029
GAB;VNM;10671.47;10671.47;10749.74
GAB;VUT;17021.12;17021.12;16954.91
GAB;WLF;18468.52;18468.52;18397.06
GAB;WSM;17580.6;17580.6;18469.39
GAB;YEM;4174.645;4174.645;4128.247
GAB;YUG;5066.562;5066.562;5024.742
GAB;ZAF;3934.722;3539.851;3714.035
GAB;ZAR;836.5039;836.5039;1300.24
GAB;ZMB;2721.754;2721.754;2569.45
GAB;ZWE;3117.984;3117.984;3038.462
GBR;ABW;7541.243;7541.243;7480.796
GBR;AFG;5718.078;5718.078;5694.557
GBR;AGO;6837.594;6837.594;7092.603
GBR;AIA;6574.204;6574.204;6522.121
GBR;ALB;1895.345;1895.345;2040.187
GBR;AND;1009.577;1009.577;1140.947
GBR;ANT;7500.189;7500.189;7319.905
GBR;ARE;5483.745;5483.745;5594.327
GBR;ARG;11147.48;11147.48;11136.96
GBR;ARM;3619.365;3619.365;3707.216
GBR;ATG;6582.637;6582.637;6539.859
GBR;AUS;17011.27;17001.95;16602.27
GBR;AUT;1238.199;1238.199;1290.561
GBR;AZE;3980.449;3980.449;3987.383
GBR;BDI;6714.679;6714.679;6864.359
GBR;BEL;323.7796;323.7796;448.2817
GBR;BEN;5025.699;5015.851;5001.853
GBR;BFA;4361.322;4361.322;4499.802
GBR;BGD;8011.9;8011.9;8067.251
GBR;BGR;2019.341;2019.341;2237.415
GBR;BHR;5085.171;5085.171;5187.319
GBR;BHS;6990.248;6990.248;6890.492
GBR;BIH;1625.285;1625.285;1697.175
GBR;BLR;1873.072;1873.072;1957.355
GBR;BLZ;8433.086;8433.086;8291.348
GBR;BMU;5558.09;5558.09;5466.901
GBR;BOL;10008.5;10068.01;9947.6
GBR;BRA;9501.71;8797.828;8931.505
GBR;BRB;6783.758;6783.758;6743.458
GBR;BRN;11275.72;11275.72;11292.95
GBR;BTN;7650.882;7650.882;7722.053
GBR;BWA;8862.068;8862.068;8861.969
GBR;CAF;5526.035;5526.035;5600.536
GBR;CAN;5715.747;5364.799;5849.772
GBR;CCK;11585.19;11585.19;.
GBR;CHE;748.7117;748.7117;902.2784
GBR;CHL;11685.42;11685.42;11689.2
GBR;CHN;8151.353;8151.353;8539.15
GBR;CIV;5152.519;4995.118;5185.88
GBR;CMR;5413.581;5413.581;5329.47
GBR;COG;6373.541;6373.541;6473.513
GBR;COK;16226.45;16226.45;16036.86
GBR;COL;8570.659;8570.659;8387.692
GBR;COM;8177.545;8177.545;8360.623
GBR;CPV;4572.15;4572.15;4561.888
GBR;CRI;8727.512;8727.512;8652.906
GBR;CUB;7500.414;7500.414;7323.31
GBR;CXR;12020.61;12020.61;.
GBR;CYM;7747.743;7747.743;7659.951
GBR;CYP;3223.638;3223.638;3351.566
GBR;CZE;1036.988;1036.988;1217.114
GBR;DEU;495.3633;936.1019;808.641
GBR;DJI;5905.048;5905.048;6038.262
GBR;DMA;6710.115;6710.115;6656.972
GBR;DNK;959.5936;959.5936;920.432
GBR;DOM;7012.195;7012.195;6946.115
GBR;DZA;1651.441;1651.441;1897.187
GBR;ECU;9232.525;9232.525;9349.662
GBR;EGY;3516.866;3516.866;3636.505
GBR;ERI;5307.508;5307.508;5493.419
GBR;ESH;2920.741;2920.741;3074.048
GBR;ESP;1263.379;1263.379;1435.419
GBR;EST;1787.092;1787.092;1824.883
GBR;ETH;5906.45;5906.45;6016.8
GBR;FIN;1826.928;1826.928;1851.041
GBR;FJI;16318.07;16318.07;16167.01
GBR;FLK;12696.32;12696.32;12747.38
GBR;FRA;342.9475;342.9475;749.6503
GBR;FRO;1236.301;1236.301;1107.122
GBR;FSM;13212.55;13212.55;12913.96
GBR;GAB;5760.095;5760.095;5954.378
GBR;GBR;185.8346;185.8346;217.4439
GBR;GEO;3544.626;3544.626;3542.237
GBR;GHA;5114.203;5114.203;5141.138
GBR;GIB;1759.095;1759.095;1859.388
GBR;GIN;4883.128;4883.128;4876.412
GBR;GLP;6673.271;6673.271;6593.318
GBR;GMB;4484.335;4484.335;4559.985
GBR;GNB;4627.791;4627.791;4704.673
GBR;GNQ;5379.635;5379.635;5639.245
GBR;GRC;2394.85;2394.85;2481.971
GBR;GRD;7015.669;7015.669;6965.079
GBR;GRL;3248.723;3248.723;3105.862
GBR;GTM;8771.687;8771.687;8684.767
GBR;GUF;7056.67;7056.67;7071.738
GBR;GUY;7254.288;7254.288;7245.267
GBR;HKG;9638.419;9638.419;9631.606
GBR;HND;8593.704;8593.704;8445.634
GBR;HRV;1341.216;1341.216;1519.768
GBR;HTI;7184.438;7184.438;7105.569
GBR;HUN;1453.666;1453.666;1583.533
GBR;IDN;11718.78;11718.78;11766.46
GBR;IND;6720.636;6720.636;7324.15
GBR;IRL;460.4115;460.4115;425.3322
